,song id,singer,song
830,883,张学友,寂寞的男人
831,886,张学友,爱得比你深
832,937,张学友,夕阳醉了
833,1110,张学友,同舟之情
834,1136,张学友,Linda
835,1141,张学友,丝丝记忆
836,1156,张学友,迷你
837,1180,张学友,只有你不知道
838,1190,张学友,花与琴的流星
839,1200,张学友,地震
840,1244,张学友,爱你痛到不知痛
841,1285,张学友,情已逝
842,1288,张学友,情系半生
843,1289,张学友,等你回来
844,1347,张学友,只愿一生爱一人
845,1422,张学友,从头到尾
846,1500,张学友,沉默的眼睛
847,1517,张学友,一生一火花
848,1570,张学友,天变地变情不变
849,1856,张学友,壮志骄阳
850,1857,张学友,爱狼说
851,1858,张学友,早已离开我
852,1896,张学友,道道道
853,1897,张学友,青春心
854,1898,张学友,我love你
855,1899,张学友,抱雪
856,1902,张学友,种子
857,1903,张学友,冷静
858,1922,张学友,天下太平
859,1967,张学友,失恋事小
860,2065,张学友,狂
861,2072,张学友,什么是恋爱
862,2075,张学友,一些感觉
863,2094,张学友,爱下去
864,2095,张学友,怎么舍得你
865,2097,张学友,人人望放假
866,2109,张学友,狂傲
867,2110,张学友,真面目假面具
868,2111,张学友,冰冷的手
869,2112,张学友,迷情
870,2113,张学友,飞机师的风衣
871,2114,张学友,小男人
872,2168,张学友,问
873,2232,张学友,让奇妙飞翔
874,2233,张学友,捉迷藏
875,2256,张学友,只有情永在
876,2280,张学友,讲你知
877,2341,张学友,爱火花
878,2412,张学友,情浓半生
879,2472,张学友,你是我今生唯一传奇
880,2474,张学友,当爱变成习惯
881,2475,张学友,小姐贵姓
882,2476,张学友,我应该
883,2477,张学友,初吻
884,2478,张学友,一颗不变心
885,2481,张学友,轻抚你的脸
886,2658,张学友,来来回回
887,2772,张学友,有个人
888,2773,张学友,Life Is Like A Dream
889,2875,张学友,温柔
890,3083,张学友,长流不息
891,3113,张学友,明日世界终结时
892,3136,张学友,岁月流情
893,3224,张学友,我爱玫瑰园
894,3269,张学友,追钟
895,3449,张学友,有病呻吟
896,3718,张学友,Honey B
897,3798,张学友,如初
898,3799,张学友,和好不如初
899,3961,张学友,无心恋
900,3979,张学友,留言
901,4028,张学友,没有童话时
902,4074,张学友,心碎了无痕
903,4084,张学友,年少无情
904,4192,张学友,总有一天等到你
905,4231,张学友,忘情冷雨夜
906,4277,张学友,偷心者
907,4279,张学友,过敏世界
908,4323,张学友,日出时让恋爱终结
909,4339,张学友,时间有泪
910,4515,张学友,霸王别姬
911,4613,张学友,留住秋色
912,4637,张学友,最后的告别
913,4699,张学友,似醉还未醉
914,4705,张学友,葬月
915,4732,张学友,这么近那么远
916,4804,张学友,感激
917,4959,张学友,甜梦
918,4991,张学友,悲与喜
919,5047,张学友,偷闲加油站
920,5096,张学友,接近
921,5156,张学友,楚歌
922,5300,张学友,梦里的声音
923,5314,张学友,摇瑶
924,5374,张学友,炸弹
925,5375,张学友,独寻醉
926,5508,张学友,热情面具
927,5509,张学友,恋上你背面
928,5510,张学友,马路英雄
929,5516,张学友,慢条斯理
930,5571,张学友,屈到病
931,5617,张学友,别恋
932,5624,张学友,烟花句
933,5629,张学友,信念
934,5630,张学友,Smile Again 玛利亚
935,5631,张学友,再度重遇你
936,5633,张学友,Amour
937,5695,张学友,多么的需要你
938,5723,张学友,一千个伤心的理由
939,5750,张学友,我真的受伤了
940,5933,张学友,爱因斯坦
941,5996,张学友,醇酒醉影
942,6005,张学友,这一次意外
943,6022,张学友,今晚要尽情
944,6023,张学友,慢慢
945,6066,张学友,新仙鹤神针
946,6093,张学友,你最珍贵
947,6107,张学友,让你飞
948,6143,张学友,定风波
949,6150,张学友,我与你
950,6301,张学友,给我亲爱的
951,6405,张学友,高高
952,6510,张学友,释放自己
953,6647,张学友,一吻两心印
954,6852,张学友,留住这时光
955,6163,张学友,日出时让街灯安睡
956,99,容祖儿,我的骄傲
957,100,容祖儿,烟霞
958,101,容祖儿,习惯失恋
959,102,容祖儿,怯
960,135,容祖儿,破相
961,156,容祖儿,心淡
962,164,容祖儿,痛爱
963,218,容祖儿,黄色大门
964,266,容祖儿,连续剧
965,323,容祖儿,Be True
966,330,容祖儿,小天使
967,408,容祖儿,啜泣
968,433,容祖儿,跑步机上
969,473,容祖儿,刻不容缓
970,578,容祖儿,分身术
971,730,容祖儿,搜神记
972,731,容祖儿,桃色冒险
973,732,容祖儿,隆重登场
974,738,容祖儿,墙纸
975,753,容祖儿,16号爱人
976,865,容祖儿,抱抱
977,867,容祖儿,山口百惠
978,909,容祖儿,百年
979,910,容祖儿,流泪眼望流泪眼
980,959,容祖儿,明日恩典
981,1052,容祖儿,空港
982,1075,容祖儿,这分钟更爱你
983,1076,容祖儿,世上只有
984,1168,容祖儿,未知
985,1246,容祖儿,S.O.S.
986,1307,容祖儿,花千树
987,1467,容祖儿,七不思议
988,1574,容祖儿,途经北海道
989,1575,容祖儿,充电器
990,1581,容祖儿,逃
991,1584,容祖儿,澎湃
992,1585,容祖儿,开动快乐
993,1586,容祖儿,陪我长大
994,1587,容祖儿,我所知的两三事
995,1588,容祖儿,可歌可泣
996,1686,容祖儿,小日子
997,1697,容祖儿,深闺
998,1698,容祖儿,近在咫尺
999,1699,容祖儿,另眼相看
1000,1700,容祖儿,天窗
1001,1701,容祖儿,无电才是灾难
1002,1702,容祖儿,我杯茶
1003,1703,容祖儿,虫之家
1004,1704,容祖儿,临床
1005,1949,容祖儿,蜃楼
1006,1989,容祖儿,想得太远
1007,1990,容祖儿,赤地雪
1008,2121,容祖儿,爱一个上一课
1009,2133,容祖儿,放过你
1010,2144,容祖儿,此时此歌
1011,2205,容祖儿,谁来爱我
1012,2259,容祖儿,Lucky Star
1013,2395,容祖儿,追风筝的风筝
1014,2400,容祖儿,争气
1015,2506,容祖儿,快乐最快
1016,2599,容祖儿,绿野仙踪
1017,2602,容祖儿,告解
1018,2761,容祖儿,解语花
1019,2770,容祖儿,梦非梦
1020,2829,容祖儿,双子情歌
1021,2990,容祖儿,续集
1022,3004,容祖儿,Chihuahua
1023,3119,容祖儿,一拍两散
1024,3178,容祖儿,跟珍芳达做健身操
1025,3193,容祖儿,与猫共舞
1026,3286,容祖儿,布谷鸟大反击
1027,3436,容祖儿,阿门
1028,3517,容祖儿,华丽邂逅
1029,3525,容祖儿,最后胜利
1030,3708,容祖儿,双脚着地
1031,3726,容祖儿,他都不爱我
1032,3805,容祖儿,逃避你
1033,3846,容祖儿,共你痴痴爱在
1034,3966,容祖儿,舌尖开叉
1035,3967,容祖儿,情歌的情歌
1036,3996,容祖儿,吹沙入眼
1037,4012,容祖儿,与蝶同眠
1038,4020,容祖儿,忘忧草
1039,4022,容祖儿,心贼难防
1040,4047,容祖儿,损友
1041,4055,容祖儿,出卖
1042,4088,容祖儿,贪嗔痴
1043,4091,容祖儿,梦路
1044,4096,容祖儿,萤
1045,4097,容祖儿,Mad About You
1046,4103,容祖儿,拍拖
1047,4175,容祖儿,朱古力万岁
1048,4188,容祖儿,天之骄女
1049,4199,容祖儿,摩登时代
1050,4223,容祖儿,勉强幸福
1051,4238,容祖儿,借过
1052,4349,容祖儿,乐观
1053,4354,容祖儿,我的麻烦男友
1054,4442,容祖儿,女皇
1055,4444,容祖儿,特别嘉宾
1056,4557,容祖儿,黄昏点唱机
1057,4572,容祖儿,密友
1058,4586,容祖儿,飘红
1059,4652,容祖儿,爱怪物的你
1060,4657,容祖儿,世界真细小
1061,4662,容祖儿,Gotta Get High
1062,4690,容祖儿,双冠军
1063,4713,容祖儿,沙堡垒
1064,4765,容祖儿,我好得闲
1065,4828,容祖儿,早有预谋
1066,4876,容祖儿,穿花蝴蝶
1067,4894,容祖儿,天然呆
1068,4979,容祖儿,床前无月光
1069,5001,容祖儿,贪慕虚荣
1070,5008,容祖儿,再见我的初恋
1071,5052,容祖儿,无人知道双子座
1072,5101,容祖儿,越唱越强
1073,5120,容祖儿,恋人未满
1074,5135,容祖儿,心甘命抵
1075,5166,容祖儿,新贵
1076,5167,容祖儿,玩家
1077,5168,容祖儿,鸳鸯袜
1078,5169,容祖儿,闪光弹
1079,5207,容祖儿,垂涎
1080,5285,容祖儿,最新消息
1081,5293,容祖儿,心花怒放
1082,5460,容祖儿,麻烦你
1083,5475,容祖儿,心病
1084,5548,容祖儿,Lovin' U
1085,5555,容祖儿,候鸟树
1086,5610,容祖儿,小草
1087,5802,容祖儿,最后的茱丽叶
1088,5803,容祖儿,星图
1089,5990,容祖儿,渴望晨曦的女孩
1090,6018,容祖儿,独照
1091,6056,容祖儿,加大力度
1092,6084,容祖儿,十六号爱人
1093,6135,容祖儿,旧日回忆的山丘
1094,6206,容祖儿,第一百个我
1095,6222,容祖儿,最好时光
1096,6239,容祖儿,还未
1097,6374,容祖儿,镜子说
1098,6411,容祖儿,Make a beat
1099,6418,容祖儿,心之科学
1100,6500,容祖儿,一种永远
1101,6521,容祖儿,Pretty Crazy
1102,6701,容祖儿,悲观生物学
1103,6834,容祖儿,东京人寿
1104,6882,容祖儿,全身暑假
1105,6908,容祖儿,不配
1106,6945,容祖儿,飞
1107,6950,容祖儿,我们会更好
1108,291,谭咏麟,爱在深秋
1109,313,谭咏麟,同心同路
1110,316,谭咏麟,明天你是否依然爱我
1111,393,谭咏麟,一生中最爱
1112,462,谭咏麟,总有你鼓励
1113,554,谭咏麟,幸运星
1114,624,谭咏麟,水中花
1115,662,谭咏麟,讲不出再见
1116,707,谭咏麟,爱情陷阱
1117,746,谭咏麟,爱的替身
1118,815,谭咏麟,朋友
1119,848,谭咏麟,肝胆相照
1120,973,谭咏麟,左邻右里
1121,983,谭咏麟,一首歌一个故事
1122,994,谭咏麟,爱多一次痛多一次
1123,1064,谭咏麟,卡拉永远OK
1124,1142,谭咏麟,无言感激
1125,1199,谭咏麟,半梦半醒
1126,1213,谭咏麟,反斗星
1127,1221,谭咏麟,争气
1128,1300,谭咏麟,傲骨
1129,1355,谭咏麟,雨丝情愁
1130,1486,谭咏麟,美女与野兽
1131,1499,谭咏麟,酒红色的心
1132,2171,谭咏麟,一点光
1133,2325,谭咏麟,第一滴泪
1134,2345,谭咏麟,爱火
1135,2359,谭咏麟,点点天地心
1136,2368,谭咏麟,爱的根源
1137,2625,谭咏麟,活得潇洒
1138,2632,谭咏麟,谁可改变
1139,2683,谭咏麟,趣味人生
1140,2692,谭咏麟,情若冤家一线差
1141,2707,谭咏麟,雨夜的浪漫
1142,2727,谭咏麟,捕风的汉子
1143,2741,谭咏麟,情 是永远着迷
1144,2887,谭咏麟,路人甲乙
1145,3007,谭咏麟,雾之恋
1146,3061,谭咏麟,知心当玩偶
1147,3080,谭咏麟,独醉街头
1148,3104,谭咏麟,不见不散
1149,3133,谭咏麟,男人的歌
1150,3144,谭咏麟,越狱汉子
1151,3278,谭咏麟,今夜情为证
1152,3355,谭咏麟,用去最后那半分温柔
1153,3356,谭咏麟,在乎
1154,3357,谭咏麟,无悔一生
1155,3434,谭咏麟,有了你世界更美
1156,3438,谭咏麟,情凭谁来定错对
1157,3444,谭咏麟,再见亦是泪
1158,3637,谭咏麟,梦仍是一样
1159,3675,谭咏麟,小生怕怕
1160,3734,谭咏麟,80岁后
1161,3740,谭咏麟,梦醒爱更深
1162,3759,谭咏麟,一千种记忆
1163,3771,谭咏麟,恋足一百分
1164,3862,谭咏麟,天边一只雁
1165,4132,谭咏麟,小风波
1166,4236,谭咏麟,开心失乐园
1167,4260,谭咏麟,爱莫能助
1168,4304,谭咏麟,明天仍要继续
1169,4326,谭咏麟,暴风女神Lorelei
1170,4367,谭咏麟,的士司机
1171,4382,谭咏麟,也曾相识
1172,4413,谭咏麟,山下的人
1173,4421,谭咏麟,等人
1174,4476,谭咏麟,无边的思忆
1175,4497,谭咏麟,夏日寒风
1176,4505,谭咏麟,再等几天
1177,4602,谭咏麟,银河岁月
1178,4654,谭咏麟,分甘同味
1179,4684,谭咏麟,幻影
1180,4698,谭咏麟,情缘巴士站
1181,4745,谭咏麟,痴心的废墟
1182,4770,谭咏麟,人生基本法
1183,4790,谭咏麟,爱你太深
1184,4804,谭咏麟,感激
1185,4810,谭咏麟,午夜骑士
1186,4851,谭咏麟,唔使惊
1187,4960,谭咏麟,回赠
1188,5046,谭咏麟,飞马
1189,5140,谭咏麟,大喊包
1190,5142,谭咏麟,午夜皇后
1191,5150,谭咏麟,最爱的你
1192,5189,谭咏麟,至尊无上
1193,5266,谭咏麟,情不变
1194,5267,谭咏麟,八十岁后
1195,5268,谭咏麟,梦幻的笑容
1196,5270,谭咏麟,黄昏的声音
1197,5295,谭咏麟,独来独往
1198,5326,谭咏麟,孩儿
1199,5367,谭咏麟,老友记
1200,5409,谭咏麟,忘不了您
1201,5431,谭咏麟,我爱雀斑
1202,5434,谭咏麟,红尘岁月
1203,5451,谭咏麟,男人悲剧
1204,5458,谭咏麟,想将来
1205,5492,谭咏麟,曾经
1206,5497,谭咏麟,我的生命我的爱
1207,5498,谭咏麟,大大时代
1208,5517,谭咏麟,有泪不轻流
1209,5522,谭咏麟,旧情复炽
1210,5541,谭咏麟,爱人女神
1211,5543,谭咏麟,创造命运
1212,5587,谭咏麟,爱是这样甜
1213,5654,谭咏麟,魔鬼之女
1214,5706,谭咏麟,相识非偶然
1215,5748,谭咏麟,还是你懂得爱我
1216,5958,谭咏麟,偏爱
1217,6009,谭咏麟,Mr Tam
1218,6029,谭咏麟,读爱
1219,6031,谭咏麟,星球本色
1220,6032,谭咏麟,无边的沉醉
1221,6055,谭咏麟,片刻的无题
1222,6111,谭咏麟,离不开的心
1223,6112,谭咏麟,不要待妳这么好
1224,6117,谭咏麟,半梦半醒之间
1225,6123,谭咏麟,欠了你
1226,6125,谭咏麟,令世界变得更暖
1227,6126,谭咏麟,还我真情
1228,6152,谭咏麟,爱极爱
1229,6166,谭咏麟,世界停顿
1230,6172,谭咏麟,刺客
1231,6201,谭咏麟,云似是你
1232,6422,谭咏麟,天堂的花火
1233,6714,谭咏麟,理想与和平
1234,6144,谭咏麟,定风波
1235,6926,谭咏麟,莫名的泪
1236,165,郑秀文,终身美丽
1237,166,郑秀文,唯独你是不可取替
1238,204,郑秀文,萨拉热窝的罗密欧与茱丽叶
1239,399,郑秀文,亲密关系
1240,415,郑秀文,谈情说爱
1241,441,郑秀文,火热动感LaLaLa
1242,443,郑秀文,发热发亮
1243,452,郑秀文,小心女人
1244,478,郑秀文,其实你心里有没有我
1245,490,郑秀文,伤
1246,567,郑秀文,信者得爱
1247,569,郑秀文,Mi
1248,614,郑秀文,唉声叹气
1249,621,郑秀文,交换温柔
1250,704,郑秀文,禁果花
1251,762,郑秀文,如何掉眼泪
1252,1001,郑秀文,煞科
1253,1012,郑秀文,后遗症
1254,1132,郑秀文,舍不得你
1255,1148,郑秀文,盲爱
1256,1150,郑秀文,落错车
1257,1206,郑秀文,神化
1258,1207,郑秀文,不拖不欠
1259,1209,郑秀文,独家试唱
1260,1230,郑秀文,幻灭时间
1261,1239,郑秀文,最后一次
1262,1257,郑秀文,我们的主题曲
1263,1304,郑秀文,插曲
1264,1308,郑秀文,你爱我爱不起
1265,1335,郑秀文,我爱你再见
1266,1337,郑秀文,Ladies First
1267,1471,郑秀文,秋冬爱的故事
1268,1490,郑秀文,爱的挽歌
1269,1514,郑秀文,给最伤心的人
1270,1564,郑秀文,Do Re Mi
1271,1576,郑秀文,仙乐都
1272,1578,郑秀文,心肝命掟
1273,1590,郑秀文,Water Of Love
1274,1591,郑秀文,放不低
1275,1592,郑秀文,情无独钟
1276,1593,郑秀文,跳伞
1277,1594,郑秀文,再新发展
1278,1595,郑秀文,捉迷藏
1279,1596,郑秀文,爱情万岁
1280,1859,郑秀文,剑雪
1281,1860,郑秀文,Chotto等等
1282,2096,郑秀文,如果我们不再见
1283,2098,郑秀文,感情线上
1284,2099,郑秀文,祝你快乐
1285,2100,郑秀文,默契
1286,2215,郑秀文,单身女人
1287,2346,郑秀文,非一般爱火
1288,2394,郑秀文,Friends
1289,2398,郑秀文,调情
1290,2445,郑秀文,宠物
1291,2453,郑秀文,回来我身边
1292,2483,郑秀文,理想对象
1293,2500,郑秀文,真命天子
1294,2711,郑秀文,绝情斜阳
1295,2712,郑秀文,你爱我
1296,2713,郑秀文,玻璃鞋
1297,2714,郑秀文,不要惊动爱情
1298,2715,郑秀文,上帝早已预备
1299,2716,郑秀文,每天爱你少一些
1300,2717,郑秀文,恋上你的床
1301,2718,郑秀文,Try Again
1302,2719,郑秀文,犹豫
1303,2726,郑秀文,结果
1304,2745,郑秀文,超速驾驶
1305,2748,郑秀文,世界之最 我愿意
1306,2749,郑秀文,世界之最 你愿意
1307,2752,郑秀文,驯悍记
1308,2784,郑秀文,大暴走
1309,2813,郑秀文,喜欢憎你
1310,2917,郑秀文,萧邦写过的歌
1311,2976,郑秀文,原始武器
1312,2988,郑秀文,荒漠甘泉
1313,3062,郑秀文,思念
1314,3183,郑秀文,一追再追
1315,3185,郑秀文,天生一半
1316,3189,郑秀文,与神对话
1317,3190,郑秀文,火宅之人
1318,3191,郑秀文,朝圣
1319,3192,郑秀文,起哄
1320,3282,郑秀文,内心戏
1321,3344,郑秀文,不可一世
1322,3390,郑秀文,细雪
1323,3521,郑秀文,爱是
1324,3527,郑秀文,最后胜利
1325,3672,郑秀文,Say U'll Be Mine
1326,3673,郑秀文,娃娃看天下
1327,3676,郑秀文,拉拉扯扯
1328,3677,郑秀文,一夜成名
1329,3678,郑秀文,不要
1330,3679,郑秀文,颜色气味
1331,3768,郑秀文,冲动点唱
1332,3769,郑秀文,苦恋
1333,3778,郑秀文,如果你有事
1334,3810,郑秀文,我也有那个需要
1335,3951,郑秀文,爱有什么用
1336,3953,郑秀文,加尔各答的天使 德兰修女
1337,4072,郑秀文,Bang Bang Bang
1338,4325,郑秀文,战胜自己
1339,4708,郑秀文,紧张
1340,4868,郑秀文,冲过去
1341,5064,郑秀文,Arigatou
1342,5271,郑秀文,时间之光
1343,5488,郑秀文,爱上一个人
1344,5534,郑秀文,犀利
1345,5540,郑秀文,八公里
1346,5616,郑秀文,罪与罚
1347,5619,郑秀文,我不是歌手
1348,5620,郑秀文,浮雕
1349,5621,郑秀文,Fabulous
1350,5632,郑秀文,唯独你一个
1351,5806,郑秀文,为何又是这样错
1352,5857,郑秀文,两个只能爱一个
1353,5935,郑秀文,女人本色
1354,6437,郑秀文,千年如一日
1355,6549,郑秀文,我们都是这样长大的
1356,6779,郑秀文,输得漂亮
1357,6792,郑秀文,萤光粉红
1358,6889,郑秀文,新造的人
1359,6162,郑秀文,萤
1360,6899,郑秀文,万物有时
1361,2622,诗词,满江红
1362,3658,诗词,静夜思
1363,3660,诗词,声声慢
1364,4754,诗词,枉凝眉
1365,4858,诗词,再别康桥
1366,4859,诗词,一剪梅
1367,5726,诗词,赴戍登程口占示家人
1368,5728,诗词,春晓
1369,5731,诗词,出塞
1370,5733,诗词,泊秦淮
1371,5734,诗词,山居秋暝
1372,5736,诗词,悯农
1373,5742,诗词,桃花源记
1374,5760,诗词,岳阳楼记
1375,5761,诗词,陋室铭
1376,5764,诗词,小石潭记
1377,5765,诗词,滕王阁序
1378,5766,诗词,六国论
1379,5770,诗词,阿房宫赋
1380,5787,诗词,春江花月夜
1381,5788,诗词,出师表
1382,5789,诗词,核舟记
1383,5825,诗词,满江红 登黄鹤楼有感
1384,5884,诗词,七步诗
1385,5885,诗词,咏鹅
1386,5886,诗词,登鹳雀楼
1387,5887,诗词,长歌行
1388,5888,诗词,回乡偶书
1389,5889,诗词,凉州词
1390,5890,诗词,凉州词 王翰
1391,5891,诗词,芙蓉楼送辛渐
1392,5892,诗词,送元二使安西
1393,5893,诗词,九月九日忆山东兄弟
1394,5900,诗词,枫桥夜泊
1395,5901,诗词,游子吟
1396,5902,诗词,早春呈水部张十八员外
1397,5903,诗词,渔歌子
1398,5905,诗词,江雪
1399,5906,诗词,望月远怀
1400,5909,诗词,寻隐者不遇
1401,5910,诗词,山行
1402,5911,诗词,清明 杜牧
1403,5912,诗词,江南春
1404,5913,诗词,江上渔者
1405,5914,诗词,元日
1406,5915,诗词,泊船瓜洲
1407,5918,诗词,示儿
1408,5919,诗词,石灰吟
1409,6072,诗词,西洲曲
1410,6234,诗词,观沧海
1411,6311,诗词,送东阳马生序
1412,6354,诗词,胜负之上的世界杯
1413,6439,诗词,择友
1414,6541,诗词,雨霖铃
1415,6543,诗词,送别
1416,6544,诗词,早秋
1417,6547,诗词,西江月
1418,6548,诗词,竹枝词
1419,6550,诗词,敕勒歌
1420,6553,诗词,小池
1421,6554,诗词,咏柳
1422,6555,诗词,晓出净慈寺送林子方
1423,6556,诗词,别董大
1424,6559,诗词,七子之歌
